Rooms,Type,Price,Distance,Bathroom,Car,logLandsize,logBuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Propertycount,Method_S,Method_SP,Method_VB,Regionname_Northern_Metropolitan,Regionname_South_Eastern_Metropolitan,Regionname_Southern_Metropolitan,Regionname_Victoria,Regionname_Western_Metropolitan,month,year,day_of_week
3,1,588000.0,13.0,1.0,1.0,2.7902851640332416,2.100370545117563,1960.0,1,-37.7029,144.9053,8870.0,1,0,0,1,0,0,0,0,10,2016,5
3,1,695000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,10,2016,5
3,1,420000.0,13.0,1.0,2.0,0.0,1.9867717342662448,1960.0,1,-37.7025,144.9504,8870.0,0,0,0,1,0,0,0,0,10,2016,5
2,2,410000.0,13.0,1.0,2.0,2.303196057420489,1.9138138523837167,2000.0,1,-37.7002,144.9428,8870.0,0,1,0,1,0,0,0,0,10,2016,5
3,1,688000.0,13.0,1.0,4.0,2.8457180179666586,2.103803720955957,1970.0,1,-37.7022,144.924,8870.0,1,0,0,1,0,0,0,0,10,2016,5
3,1,612500.0,13.0,2.0,3.0,2.803457115648414,2.103803720955957,1970.0,1,-37.7006,144.9239,8870.0,1,0,0,1,0,0,0,0,10,2016,5
3,3,545000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,1,0,1,0,0,0,0,4,2016,5
3,1,570000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,0,0,1,0,0,0,0,4,2016,5
3,1,525000.0,13.0,1.0,1.0,2.823474229170301,1.9344984512435677,1950.0,1,-37.6966,144.9331,8870.0,1,0,0,1,0,0,0,0,4,2016,5
2,3,397500.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,7,2016,5
3,1,703000.0,13.0,1.0,4.0,2.848189116991399,2.012837224705172,1960.0,1,-37.7021,144.9136,8870.0,1,0,0,1,0,0,0,0,9,2016,5
4,3,608000.0,13.0,2.0,1.0,2.403120521175818,2.1789769472931693,2014.0,1,-37.7006,144.9299,8870.0,1,0,0,1,0,0,0,0,9,2016,5
5,1,705000.0,13.0,3.0,2.0,2.787460474518415,2.103803720955957,1970.0,1,-37.7022,144.9054,8870.0,0,0,0,1,0,0,0,0,9,2016,5
3,3,677000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,9,2016,5
2,2,320500.0,13.0,1.0,1.0,3.485295438726089,2.103803720955957,1970.0,1,-37.7042,144.9214,8870.0,1,0,0,1,0,0,0,0,9,2016,5
3,1,577000.0,13.0,1.0,2.0,2.8494194137968996,2.103803720955957,1970.0,1,-37.7053,144.9372,8870.0,1,0,0,1,0,0,0,0,3,2017,5
4,1,920000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,3,2017,5
2,3,450000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,1,0,1,0,0,0,0,3,2017,5
2,2,230000.0,13.0,1.0,1.0,3.3003780648707024,2.103803720955957,1970.0,1,-37.702,144.9154,8870.0,0,0,0,1,0,0,0,0,3,2017,5
4,3,607000.0,13.0,3.0,2.0,0.0,2.12057393120585,2014.0,1,-37.7102,144.9112,8870.0,1,0,0,1,0,0,0,0,3,2017,5
3,1,765500.0,13.0,2.0,2.0,2.8926510338773004,2.2576785748691846,1970.0,1,-37.6955,144.9389,8870.0,1,0,0,1,0,0,0,0,6,2016,5
3,3,450000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,1,0,1,0,0,0,0,6,2016,5
3,1,807000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,6,2016,5
3,3,530000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,0,0,1,0,0,0,0,6,2016,5
3,1,565000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,6,2016,5
3,2,470000.0,13.0,1.0,2.0,2.27415784926368,2.0,2014.0,1,-37.7098,144.9163,8870.0,0,1,0,1,0,0,0,0,6,2016,5
3,2,482500.0,13.0,1.0,1.0,2.424881636631067,2.103803720955957,1995.0,1,-37.7083,144.9158,8870.0,0,1,0,1,0,0,0,0,6,2016,5
3,1,482500.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,1,0,1,0,0,0,0,6,2016,5
3,1,600000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,6,2016,5
3,1,580000.0,13.0,1.0,2.0,2.813580988568192,2.155336037465062,1960.0,1,-37.7002,144.9408,8870.0,1,0,0,1,0,0,0,0,11,2016,5
3,3,550000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,0,1,1,0,0,0,0,11,2016,5
2,3,434500.0,13.0,1.0,1.0,2.100370545117563,2.103803720955957,1975.0,1,-37.7042,144.9211,8870.0,1,0,0,1,0,0,0,0,11,2016,5
2,2,620250.0,13.0,1.0,2.0,2.404833716619938,1.9637878273455553,2012.0,1,-37.7117,144.9135,8870.0,1,0,0,1,0,0,0,0,11,2016,5
3,1,480000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,11,2016,5
3,1,710000.0,13.0,1.0,1.0,2.9014583213961123,2.0211892990699383,1960.0,1,-37.6955,144.9253,8870.0,1,0,0,1,0,0,0,0,11,2016,5
4,1,630000.0,13.0,1.0,2.0,2.8000293592441343,2.1172712956557644,1960.0,1,-37.7002,144.9232,8870.0,1,0,0,1,0,0,0,0,5,2016,6
2,3,420000.0,13.0,1.0,1.0,2.4885507165004443,2.103803720955957,1970.0,1,-37.7117,144.9348,8870.0,0,1,0,1,0,0,0,0,5,2016,6
2,1,486500.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,5,2016,6
3,1,600000.0,13.0,1.0,4.0,2.733999286538387,2.146128035678238,1968.0,1,-37.7051,144.9069,8870.0,1,0,0,1,0,0,0,0,5,2016,6
3,1,502500.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,5,2016,6
3,3,550000.0,13.0,2.0,2.0,2.3283796034387376,2.113943352306837,2010.0,1,-37.7073,144.9277,8870.0,0,1,0,1,0,0,0,0,8,2016,0
3,2,460000.0,13.0,2.0,1.0,2.2810333672477277,2.103803720955957,1970.0,1,-37.6997,144.9367,8870.0,1,0,0,1,0,0,0,0,8,2016,0
3,1,582000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,8,2016,0
4,1,600000.0,13.0,1.0,2.0,2.7686381012476144,2.2041199826559246,1968.0,1,-37.6975,144.9065,8870.0,0,1,0,1,0,0,0,0,4,2016,5
3,2,400000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,0,1,1,0,0,0,0,4,2016,5
4,1,1217500.0,13.0,3.0,2.0,2.841359470454855,2.285557309007774,2014.0,1,-37.7111,144.9275,8870.0,1,0,0,1,0,0,0,0,9,2016,5
3,1,600000.0,13.0,1.0,2.0,2.7781512503836434,2.1789769472931693,1960.0,1,-37.7009,144.9291,8870.0,0,1,0,1,0,0,0,0,9,2016,5
3,2,470000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,1,0,1,0,0,0,0,9,2016,5
2,1,452000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,9,2016,5
3,1,570000.0,13.0,2.0,2.0,2.767897616018091,2.167317334748176,1975.0,1,-37.6977,144.9071,8870.0,0,0,0,1,0,0,0,0,9,2016,5
4,1,655000.0,13.0,1.0,2.0,2.842609239610562,2.103803720955957,1970.0,1,-37.6985,144.9441,8870.0,0,1,0,1,0,0,0,0,9,2016,5
3,1,645000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,2,2017,5
3,1,500000.0,13.0,1.0,4.0,2.8312296938670634,2.103803720955957,1970.0,1,-37.695,144.9271,8870.0,0,1,0,1,0,0,0,0,2,2017,5
3,1,762700.0,13.0,1.0,4.0,2.776701183988411,2.0043213737826426,1960.0,1,-37.7097,144.9351,8870.0,0,1,0,1,0,0,0,0,2,2017,5
2,2,465000.0,13.0,1.0,1.0,2.247973266361807,1.954242509439325,2012.0,1,-37.7081,144.912,8870.0,1,0,0,1,0,0,0,0,2,2017,5
2,1,741250.0,13.0,1.0,1.0,2.8254261177678233,1.9493900066449128,1955.0,1,-37.7067,144.9331,8870.0,1,0,0,1,0,0,0,0,2,2017,5
2,3,488500.0,13.0,2.0,1.0,2.2810333672477277,0.47712125471966244,1970.0,1,-37.7072,144.9241,8870.0,1,0,0,1,0,0,0,0,6,2016,0
4,1,787500.0,13.0,2.0,2.0,2.813580988568192,2.103803720955957,1970.0,1,-37.7004,144.9411,8870.0,1,0,0,1,0,0,0,0,6,2016,0
2,2,442000.0,13.0,1.0,1.0,2.3909351071033793,2.103803720955957,1970.0,1,-37.7076,144.9097,8870.0,1,0,0,1,0,0,0,0,6,2016,0
3,1,500000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,0,0,1,0,0,0,0,6,2016,0
6,1,1035000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,6,2016,0
2,3,484852.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,1,0,1,0,0,0,0,11,2016,6
4,1,1000000.0,13.0,2.0,8.0,2.9903388547876015,2.484299839346786,1935.0,1,-37.7063,144.9273,8870.0,0,0,0,1,0,0,0,0,11,2016,6
2,1,726335.0,13.0,1.0,2.0,2.7715874808812555,2.103803720955957,1970.0,1,-37.7072,144.938,8870.0,1,0,0,1,0,0,0,0,11,2016,6
4,1,630000.0,13.0,2.0,2.0,2.780317312140151,2.2576785748691846,1950.0,1,-37.7005,144.9258,8870.0,1,0,0,1,0,0,0,0,11,2016,6
2,1,685000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,11,2016,6
3,1,410000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,0,0,0,1,0,0,0,0,11,2016,6
3,1,670000.0,13.0,1.0,3.0,2.8488047010518036,2.1335389083702174,1950.0,1,-37.6967,144.9116,8870.0,1,0,0,1,0,0,0,0,11,2016,6
2,1,417000.0,13.0,1.0,1.0,2.2380461031287955,1.8920946026904804,2013.0,1,-37.7074,144.9086,8870.0,1,0,0,1,0,0,0,0,11,2016,6
3,3,600000.0,13.0,1.0,2.0,2.413299764081252,2.1583624920952498,2001.0,1,-37.7047,144.9087,8870.0,0,0,1,1,0,0,0,0,11,2016,6
4,1,640000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,5,2016,5
3,3,440000.0,13.0,2.0,1.0,2.3344537511509307,2.0863598306747484,2010.0,1,-37.6952,144.9256,8870.0,0,1,0,1,0,0,0,0,5,2016,5
3,1,501000.0,13.0,1.0,1.0,2.5428254269591797,2.103803720955957,1970.0,1,-37.7119,144.9111,8870.0,0,1,0,1,0,0,0,0,5,2016,5
3,1,660000.0,13.0,1.0,2.0,2.8182258936139557,2.0681858617461617,1950.0,1,-37.7019,144.9225,8870.0,1,0,0,1,0,0,0,0,8,2016,6
2,1,675000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,8,2016,6
3,1,600000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,8,2016,6
3,1,607000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,8,2016,6
2,2,382000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,8,2016,6
3,1,722000.0,13.0,1.0,3.0,2.893206753059848,2.103803720955957,1970.0,1,-37.7048,144.9097,8870.0,1,0,0,1,0,0,0,0,8,2016,6
2,1,270000.0,13.0,1.0,1.0,2.1931245983544616,2.1931245983544616,2000.0,1,-37.6972,144.9239,8870.0,0,0,0,1,0,0,0,0,7,2016,5
4,1,825000.0,13.0,2.0,4.0,2.885926339801431,2.290034611362518,1970.0,1,-37.6979,144.9377,8870.0,1,0,0,1,0,0,0,0,7,2016,5
3,1,615000.0,13.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8870.0,1,0,0,1,0,0,0,0,7,2016,5
4,1,638000.0,13.0,2.0,1.0,2.7958800173440754,2.413299764081252,2005.0,1,-37.6969,144.9334,8870.0,1,0,0,1,0,0,0,0,7,2016,5
3,1,631000.0,13.6,2.0,2.0,2.784617292632875,2.143014800254095,2001.0,1,-37.709,144.8925,1071.0,1,0,0,0,0,0,0,1,9,2016,5
3,3,532000.0,13.6,2.0,1.0,2.1760912590556813,1.3010299956639813,2005.0,1,-37.7068,144.8963,1071.0,1,0,0,0,0,0,0,1,9,2016,5
3,1,791000.0,13.6,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,1071.0,1,0,0,0,0,0,0,1,3,2017,5
3,1,500000.0,13.6,2.0,1.0,2.1492191126553797,2.103803720955957,1970.0,1,-37.7071,144.8959,1071.0,1,0,0,0,0,0,0,1,3,2017,5
3,1,504000.0,13.6,2.0,1.0,2.3344537511509307,2.146128035678238,2004.0,1,-37.709,144.8964,1071.0,1,0,0,0,0,0,0,1,8,2016,5
3,3,468000.0,13.6,2.0,2.0,2.2528530309798933,2.143014800254095,2000.0,1,-37.7087,144.8962,1071.0,1,0,0,0,0,0,0,1,5,2016,5
3,1,550000.0,13.6,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,1071.0,0,0,1,0,0,0,0,1,12,2016,5
4,1,802500.0,13.6,2.0,2.0,0.0,2.423245873936808,2005.0,1,-37.705,144.9004,1071.0,1,0,0,0,0,0,0,1,11,2016,5
4,1,709000.0,13.6,2.0,2.0,2.6570558528571038,2.330413773349191,2007.0,1,-37.7016,144.8974,1071.0,0,0,0,0,0,0,0,1,5,2016,5
3,1,700000.0,13.6,2.0,2.0,2.840106094456758,2.103803720955957,1970.0,1,-37.7089,144.8927,1071.0,0,1,0,0,0,0,0,1,4,2016,5
3,1,485000.0,13.6,2.0,1.0,2.24551266781415,2.130333768495006,2004.0,1,-37.7076,144.8961,1071.0,1,0,0,0,0,0,0,1,4,2016,5
3,1,690000.0,13.6,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,1071.0,0,1,0,0,0,0,0,1,3,2017,5
3,1,540000.0,13.6,2.0,1.0,2.5658478186735176,2.1522883443830563,2008.0,1,-37.704,144.8989,1071.0,0,0,1,0,0,0,0,1,11,2016,5
4,1,600000.0,13.6,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,1071.0,0,0,0,0,0,0,0,1,8,2016,0
3,1,390000.0,13.6,2.0,1.0,2.2013971243204513,2.1367205671564067,2005.0,1,-37.7091,144.8958,1071.0,0,0,0,0,0,0,0,1,4,2016,5
3,1,626000.0,13.6,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,1071.0,1,0,0,0,0,0,0,1,2,2017,5
4,1,660000.0,13.6,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,1071.0,0,0,1,0,0,0,0,1,7,2016,1
4,1,800000.0,13.6,2.0,2.0,2.8573324964312685,2.401400540781544,2000.0,1,-37.7062,144.8978,1071.0,1,0,0,0,0,0,0,1,7,2016,1
3,1,525000.0,13.6,2.0,1.0,2.3502480183341627,2.103803720955957,1970.0,1,-37.704,144.8984,1071.0,0,0,0,0,0,0,0,1,6,2016,0
4,1,740000.0,13.6,2.0,2.0,2.6570558528571038,2.330413773349191,2007.0,1,-37.7016,144.8974,1071.0,0,1,0,0,0,0,0,1,6,2016,0
4,1,880000.0,13.6,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,1071.0,0,0,1,0,0,0,0,1,5,2016,5
3,1,605000.0,12.1,1.0,2.0,2.776701183988411,2.0681858617461617,1960.0,1,-37.711,144.9478,2606.0,0,0,0,1,0,0,0,0,9,2016,5
3,1,570000.0,12.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2606.0,1,0,0,1,0,0,0,0,9,2016,5
3,1,685500.0,12.1,1.0,2.0,2.8603380065709936,2.0170333392987803,1970.0,1,-37.7076,144.9481,2606.0,0,1,0,1,0,0,0,0,9,2016,5
2,1,610000.0,12.1,1.0,1.0,2.59659709562646,1.99563519459755,1950.0,1,-37.7153,144.9507,2606.0,1,0,0,1,0,0,0,0,12,2016,5
3,1,630000.0,12.1,1.0,1.0,2.781755374652469,2.0530784434834195,1970.0,1,-37.7124,144.9514,2606.0,1,0,0,1,0,0,0,0,12,2016,5
4,1,870000.0,12.1,3.0,5.0,2.77232170672292,2.429752280002408,2010.0,1,-37.7127,144.9489,2606.0,1,0,0,1,0,0,0,0,12,2016,5
3,1,810000.0,12.1,2.0,2.0,2.7730546933642626,2.113943352306837,1950.0,1,-37.7149,144.9473,2606.0,1,0,0,1,0,0,0,0,3,2017,5
3,1,840000.0,12.1,1.0,2.0,2.784617292632875,2.103803720955957,1970.0,1,-37.7114,144.9378,2606.0,1,0,0,1,0,0,0,0,3,2017,5
5,1,585000.0,12.1,2.0,1.0,2.7715874808812555,2.103803720955957,1970.0,1,-37.711,144.9481,2606.0,1,0,0,1,0,0,0,0,6,2016,5
4,1,772500.0,12.1,2.0,2.0,2.7752462597402365,2.103803720955957,1983.0,1,-37.7116,144.9468,2606.0,1,0,0,1,0,0,0,0,6,2016,5
3,2,465000.0,12.1,1.0,1.0,2.3541084391474008,2.103803720955957,2005.0,1,-37.7068,144.9467,2606.0,0,1,0,1,0,0,0,0,6,2016,5
4,2,581000.0,12.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2606.0,1,0,0,1,0,0,0,0,5,2016,5
3,3,570000.0,12.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2606.0,1,0,0,1,0,0,0,0,11,2016,0
3,1,719000.0,12.1,1.0,4.0,2.8407332346118066,2.103803720955957,1980.0,1,-37.7084,144.9412,2606.0,1,0,0,1,0,0,0,0,10,2016,5
2,2,487000.0,12.1,1.0,2.0,2.298853076409707,1.9867717342662448,2010.0,1,-37.7132,144.9488,2606.0,0,1,0,1,0,0,0,0,9,2016,5
4,1,700000.0,12.1,2.0,2.0,2.8457180179666586,2.2278867046136734,1950.0,1,-37.7056,144.9384,2606.0,1,0,0,1,0,0,0,0,9,2016,5
4,1,600500.0,12.1,2.0,1.0,2.6655809910179533,2.2095150145426308,1970.0,1,-37.7062,144.9387,2606.0,1,0,0,1,0,0,0,0,9,2016,5
3,1,730000.0,12.1,1.0,2.0,2.756636108245848,2.130333768495006,1970.0,1,-37.7106,144.9491,2606.0,1,0,0,1,0,0,0,0,12,2016,5
3,1,800000.0,12.1,2.0,2.0,2.7528164311882715,2.0681858617461617,1960.0,1,-37.7094,144.9377,2606.0,1,0,0,1,0,0,0,0,12,2016,5
4,1,918000.0,12.1,2.0,2.0,2.8830933585756897,2.103803720955957,1970.0,1,-37.7123,144.9426,2606.0,1,0,0,1,0,0,0,0,2,2017,5
3,3,750000.0,12.1,2.0,2.0,2.4800069429571505,2.401400540781544,2011.0,1,-37.715,144.9475,2606.0,1,0,0,1,0,0,0,0,6,2016,6
3,1,740000.0,12.1,1.0,1.0,2.7551122663950713,2.0644579892269186,1960.0,1,-37.7077,144.9438,2606.0,1,0,0,1,0,0,0,0,11,2016,5
3,1,721000.0,12.1,1.0,3.0,2.7323937598229686,2.103803720955957,1960.0,1,-37.7098,144.9446,2606.0,1,0,0,1,0,0,0,0,11,2016,5
3,1,646000.0,12.1,1.0,2.0,2.7596678446896306,2.0293837776852097,1970.0,1,-37.7157,144.9507,2606.0,1,0,0,1,0,0,0,0,11,2016,5
3,1,545000.0,12.1,2.0,3.0,2.3636119798921444,2.0569048513364727,2000.0,1,-37.7073,144.9486,2606.0,1,0,0,1,0,0,0,0,11,2016,5
3,1,770000.0,12.1,1.0,2.0,2.8457180179666586,2.103803720955957,1970.0,1,-37.705,144.9469,2606.0,1,0,0,1,0,0,0,0,11,2016,5
4,1,777000.0,12.1,1.0,2.0,2.8457180179666586,2.247973266361807,1960.0,1,-37.704,144.9399,2606.0,1,0,0,1,0,0,0,0,8,2016,5
3,1,634000.0,12.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2606.0,1,0,0,1,0,0,0,0,8,2016,5
2,1,722000.0,12.1,3.0,1.0,2.7641761323903307,2.0170333392987803,1950.0,1,-37.7098,144.9424,2606.0,1,0,0,1,0,0,0,0,8,2016,5
2,1,545000.0,12.1,1.0,3.0,2.77232170672292,2.012837224705172,1960.0,1,-37.7128,144.9471,2606.0,0,1,0,1,0,0,0,0,5,2016,5
2,2,405000.0,12.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2606.0,1,0,0,1,0,0,0,0,10,2016,5
3,1,660000.0,12.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2606.0,1,0,0,1,0,0,0,0,10,2016,5
3,3,510000.0,12.1,2.0,2.0,2.3710678622717363,2.0644579892269186,2012.0,1,-37.707,144.9411,2606.0,0,0,0,1,0,0,0,0,4,2016,5
2,1,542500.0,12.1,1.0,1.0,2.5563025007672873,2.103803720955957,1960.0,1,-37.7133,144.9436,2606.0,1,0,0,1,0,0,0,0,9,2016,5
3,1,631500.0,12.1,1.0,3.0,2.7737864449811935,1.9822712330395684,1965.0,1,-37.7133,144.947,2606.0,1,0,0,1,0,0,0,0,6,2016,5
4,1,750074.0,12.1,2.0,1.0,2.481442628502305,2.103803720955957,1970.0,1,-37.7149,144.9474,2606.0,0,1,0,1,0,0,0,0,11,2016,5
3,1,591000.0,12.1,1.0,1.0,2.7466341989375787,2.103803720955957,1970.0,1,-37.7079,144.9432,2606.0,1,0,0,1,0,0,0,0,5,2016,6
3,1,550000.0,12.1,1.0,3.0,2.786041210242554,2.155336037465062,1960.0,1,-37.7107,144.9419,2606.0,0,1,0,1,0,0,0,0,5,2016,6
2,1,330000.0,12.1,1.0,1.0,2.3979400086720375,0.47712125471966244,1970.0,1,-37.714,144.939,2606.0,0,0,1,1,0,0,0,0,5,2016,6
5,1,800000.0,12.1,2.0,1.0,2.9079485216122722,2.103803720955957,1970.0,1,-37.7091,144.9491,2606.0,0,0,1,1,0,0,0,0,4,2016,5
3,1,725000.0,12.1,2.0,4.0,2.7489628612561616,2.103803720955957,1970.0,1,-37.7136,144.9374,2606.0,1,0,0,1,0,0,0,0,9,2016,5
4,1,815000.0,12.1,2.0,2.0,2.828015064223977,2.103803720955957,1950.0,1,-37.7083,144.9495,2606.0,1,0,0,1,0,0,0,0,2,2017,5
2,1,715888.0,12.1,1.0,1.0,2.788168371141168,1.968482948553935,1960.0,1,-37.7099,144.938,2606.0,1,0,0,1,0,0,0,0,2,2017,5
4,1,650000.0,12.1,1.0,4.0,2.7701152947871015,2.103803720955957,1970.0,1,-37.7096,144.9404,2606.0,1,0,0,1,0,0,0,0,7,2016,1
2,3,468000.0,12.1,1.0,1.0,2.1398790864012365,2.0453229787866576,2012.0,1,-37.707,144.9413,2606.0,1,0,0,1,0,0,0,0,7,2016,1
3,1,480000.0,12.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2606.0,0,0,0,1,0,0,0,0,6,2016,0
3,1,1102000.0,12.1,1.0,2.0,3.0090257420869104,2.103803720955957,1970.0,1,-37.709,144.9434,2606.0,1,0,0,1,0,0,0,0,11,2016,6
2,1,515000.0,12.1,1.0,2.0,2.5390760987927767,1.9030899869919435,1990.0,1,-37.7128,144.9496,2606.0,1,0,0,1,0,0,0,0,11,2016,6
3,1,716000.0,12.1,1.0,2.0,2.7745169657285498,2.103803720955957,1970.0,1,-37.709,144.9483,2606.0,1,0,0,1,0,0,0,0,11,2016,6
2,1,640000.0,12.1,1.0,1.0,2.787460474518415,2.103803720955957,1970.0,1,-37.7109,144.9389,2606.0,0,1,0,1,0,0,0,0,11,2016,6
2,1,460000.0,12.1,1.0,4.0,2.5575072019056577,2.103803720955957,1970.0,1,-37.7074,144.9407,2606.0,1,0,0,1,0,0,0,0,11,2016,6
2,2,895000.0,13.7,1.0,1.0,2.359835482339888,1.9444826721501687,1975.0,12,-37.9355,145.0008,5454.0,1,0,0,0,0,1,0,0,9,2016,5
2,2,587000.0,13.7,1.0,1.0,0.0,1.8750612633917,1975.0,12,-37.9419,145.0019,5454.0,1,0,0,0,0,1,0,0,9,2016,5
4,1,2800000.0,13.7,3.0,2.0,2.846337112129805,2.506505032404872,2015.0,12,-37.9419,145.0152,5454.0,1,0,0,0,0,1,0,0,9,2016,5
2,2,720000.0,13.7,1.0,1.0,2.9206450014067875,2.103803720955957,1970.0,12,-37.9387,145.0063,5454.0,1,0,0,0,0,1,0,0,9,2016,5
4,1,3250000.0,13.7,3.0,2.0,2.968015713993642,2.4785664955938436,1904.0,12,-37.9389,145.0062,5454.0,1,0,0,0,0,1,0,0,9,2016,5
2,1,1871000.0,13.7,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5454.0,1,0,0,0,0,1,0,0,12,2016,5
4,1,2140000.0,13.7,2.0,3.0,2.8382192219076257,2.27415784926368,1925.0,12,-37.9319,145.0173,5454.0,1,0,0,0,0,1,0,0,12,2016,5
4,1,1600000.0,13.7,2.0,2.0,2.783903579272735,2.385606273598312,2011.0,12,-37.9324,145.0235,5454.0,0,0,1,0,0,1,0,0,12,2016,5
3,3,2200000.0,13.7,2.0,3.0,3.1470576710283598,2.103803720955957,1970.0,12,-37.9347,144.9963,5454.0,0,0,1,0,0,1,0,0,12,2016,5
3,1,1003500.0,13.7,1.0,2.0,2.462397997898956,2.041392685158225,1998.0,12,-37.9338,145.0226,5454.0,1,0,0,0,0,1,0,0,12,2016,5
