age,education,housing,contact_cellular,month,day_of_week,duration,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,job_blue_collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self_employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,loan_unknown,loan_yes
46.0,5,0,1,4,1,2.290034611362518,0.6989700043360189,0,0,-1.8,93.749,-34.6,0.645,5008.7,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
33.0,5,1,1,11,3,2.3201462861110542,0.6020599913279624,0,0,-0.1,93.2,-42.0,4.12,5195.8,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35.0,1,0,0,5,4,1.919078092376074,0.47712125471966244,0,0,1.1,93.994,-36.4,4.855,5191.0,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
50.0,2,0,1,7,4,2.5440680443502757,0.6989700043360189,1,1,-1.7,94.215,-40.3,0.899,4991.6,yes,False,False,True,False,False,False,False,False,False,False,True,False,False,False
29.0,3,0,1,11,4,2.714329759745233,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.076,5195.8,no,False,False,False,False,False,False,True,False,False,False,True,False,False,False
57.0,2,0,1,7,2,2.801403710017355,0.9030899869919435,0,0,1.4,93.918,-42.7,4.961,5228.1,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,6,0,1,7,5,2.413299764081252,0.47712125471966244,0,0,1.4,93.918,-42.7,4.957,5228.1,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
51.0,4,1,1,8,4,1.6812412373755872,1.1760912590556813,0,0,1.4,93.444,-36.1,4.962,5228.1,no,False,False,False,False,False,False,False,False,True,False,True,False,False,False
32.0,5,0,1,4,4,3.058426024457005,0.47712125471966244,0,0,-1.8,93.075,-47.1,1.365,5099.1,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45.0,3,1,0,5,2,2.220108088040055,0.6020599913279624,0,0,1.1,93.994,-36.4,4.857,5191.0,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
43.0,5,0,1,7,1,2.741939077729199,0.6989700043360189,0,0,1.4,93.918,-42.7,4.962,5228.1,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True
33.0,6,0,1,7,5,2.848189116991399,0.47712125471966244,0,0,-2.9,92.469,-33.6,1.059,5076.2,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,6,1,1,4,4,2.5211380837040362,0.47712125471966244,0,1,-1.8,93.075,-47.1,1.435,5099.1,yes,False,False,False,False,False,True,False,False,False,False,False,True,False,False
52.0,6,0,1,11,5,2.2695129442179165,0.6020599913279624,0,0,-0.1,93.2,-42.0,4.021,5195.8,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40.0,6,1,1,8,2,2.2405492482826,0.47712125471966244,0,0,1.4,93.444,-36.1,4.963,5228.1,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False
46.0,6,0,1,8,5,2.8692317197309762,0.47712125471966244,0,0,1.4,93.444,-36.1,4.964,5228.1,yes,False,False,False,False,False,False,True,False,False,False,True,False,False,False
38.0,5,1,1,4,4,2.4471580313422194,0.6989700043360189,0,1,-1.8,93.075,-47.1,1.41,5099.1,no,False,False,False,False,False,False,False,False,True,False,False,False,False,True
42.0,4,1,0,6,5,2.4653828514484184,0.8450980400142568,0,0,1.4,94.465,-41.8,4.959,5228.1,yes,False,True,False,False,False,False,False,False,False,False,True,False,False,False
32.0,3,0,1,8,4,2.5921767573958667,0.6989700043360189,0,0,1.4,93.444,-36.1,4.964,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40.0,5,0,1,10,3,2.720159303405957,0.6989700043360189,0,1,-3.4,92.431,-26.9,0.724,5017.5,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36.0,6,0,1,7,3,2.7331972651065692,0.9030899869919435,0,0,1.4,93.918,-42.7,4.963,5228.1,yes,False,False,False,False,False,True,False,False,False,False,False,True,False,False
41.0,3,0,1,4,5,2.546542663478131,0.47712125471966244,0,0,-1.8,93.075,-47.1,1.405,5099.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True
27.0,5,1,1,7,2,2.4638929889859074,0.6989700043360189,0,0,1.4,93.918,-42.7,4.961,5228.1,no,True,False,False,False,False,False,False,False,False,False,False,True,True,False
36.0,6,0,1,8,3,2.3283796034387376,0.9542425094393249,1,1,-1.7,94.027,-38.3,0.894,4991.6,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36.0,6,0,0,6,2,1.8512583487190752,1.0791812460476249,0,0,1.4,94.465,-41.8,4.961,5228.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29.0,6,1,1,7,5,2.9232440186302764,1.0,0,0,1.4,93.918,-42.7,4.957,5228.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31.0,6,0,1,11,3,2.287801729930226,0.6989700043360189,0,0,-0.1,93.2,-42.0,4.12,5195.8,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False
28.0,5,0,0,5,4,1.9822712330395684,0.9030899869919435,0,0,1.1,93.994,-36.4,4.86,5191.0,no,False,False,False,False,False,False,True,False,False,False,False,True,False,False
70.0,1,1,0,4,2,2.429752280002408,0.6020599913279624,0,1,-1.8,93.749,-34.6,0.642,5008.7,no,False,False,False,False,True,False,False,False,False,False,True,False,False,False
30.0,6,0,1,7,5,2.6424645202421213,0.6020599913279624,0,0,-2.9,92.469,-33.6,1.059,5076.2,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
31.0,2,1,1,5,3,2.187520720836463,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.334,5099.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
38.0,3,0,1,11,1,3.0382226383687185,0.6020599913279624,1,1,-0.1,93.2,-42.0,4.191,5195.8,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
30.0,4,1,1,11,4,2.428134794028789,0.6020599913279624,0,0,-0.1,93.2,-42.0,4.076,5195.8,no,False,True,False,False,False,False,False,False,False,False,True,False,False,True
31.0,5,1,1,11,4,2.3654879848909,0.6020599913279624,0,0,-0.1,93.2,-42.0,4.076,5195.8,no,False,False,False,False,False,False,True,False,False,False,False,True,False,False
29.0,3,0,1,5,3,2.5646660642520893,0.6989700043360189,0,1,-1.8,92.893,-46.2,1.281,5099.1,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
28.0,3,1,0,5,3,2.8651039746411278,0.6020599913279624,0,0,1.1,93.994,-36.4,4.856,5191.0,yes,False,False,False,False,False,False,False,True,False,False,False,True,False,True
34.0,6,1,1,5,3,2.3710678622717363,0.47712125471966244,0,1,-1.8,92.893,-46.2,1.281,5099.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
56.0,1,0,1,8,3,2.2764618041732443,0.6020599913279624,0,0,1.4,93.444,-36.1,4.967,5228.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
34.0,6,1,1,7,2,2.7641761323903307,0.8450980400142568,0,0,1.4,93.918,-42.7,4.961,5228.1,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31.0,3,0,0,5,2,2.975891136401793,0.6020599913279624,0,0,1.1,93.994,-36.4,4.856,5191.0,yes,False,False,False,False,False,False,True,False,False,False,True,False,False,False
34.0,6,1,1,3,4,2.9595183769729982,0.6020599913279624,1,1,-1.8,93.369,-34.8,0.643,5008.7,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
44.0,1,0,1,5,2,2.8195439355418688,0.47712125471966244,0,1,-1.8,92.893,-46.2,1.344,5099.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
32.0,6,0,1,5,5,2.6757783416740852,0.6989700043360189,0,0,-1.8,93.876,-40.0,0.699,5008.7,yes,False,False,False,False,False,False,True,False,False,False,False,True,False,True
45.0,6,0,0,4,3,2.346352974450639,0.7781512503836436,0,0,-1.8,93.075,-47.1,1.415,5099.1,no,False,False,False,True,False,False,False,False,False,False,True,False,False,False
36.0,2,1,1,10,2,2.5224442335063197,0.47712125471966244,0,1,-3.4,92.431,-26.9,0.737,5017.5,yes,False,False,False,True,False,False,False,False,False,False,True,False,False,False
45.0,3,0,0,6,5,2.514547752660286,0.47712125471966244,0,0,1.4,94.465,-41.8,4.959,5228.1,no,False,True,False,False,False,False,False,False,False,False,True,False,False,False
47.0,3,1,1,7,2,3.1958996524092336,0.47712125471966244,0,0,1.4,93.918,-42.7,4.961,5228.1,no,False,False,False,False,False,False,False,False,True,False,True,False,True,False
30.0,3,0,0,5,2,2.469822015978163,1.0791812460476249,0,0,1.1,93.994,-36.4,4.856,5191.0,no,False,False,False,False,False,False,False,False,False,True,False,True,False,False
30.0,4,0,1,11,2,2.9222062774390163,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.153,5195.8,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,True
39.0,5,1,1,4,5,2.534026106056135,0.47712125471966244,0,0,-1.8,93.075,-47.1,1.405,5099.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45.0,1,0,0,7,2,1.6989700043360187,0.6989700043360189,0,0,1.4,93.918,-42.7,4.961,5228.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
43.0,3,1,1,12,2,2.838849090737255,0.6020599913279624,0,0,-3.0,92.713,-33.0,0.707,5023.5,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
36.0,6,1,1,6,1,2.6263403673750423,0.47712125471966244,1,1,-1.7,94.055,-39.8,0.72,4991.6,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False
55.0,4,1,1,10,1,2.7283537820212285,0.47712125471966244,0,0,-3.4,92.431,-26.9,0.739,5017.5,no,False,True,False,False,False,False,False,False,False,False,True,False,False,False
32.0,4,1,1,7,5,2.8273692730538253,0.47712125471966244,0,0,1.4,93.918,-42.7,4.957,5228.1,yes,False,False,False,False,False,False,True,False,False,False,False,True,False,False
56.0,1,0,1,8,4,1.919078092376074,0.6989700043360189,0,0,1.4,93.444,-36.1,4.968,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
74.0,6,1,1,8,3,2.380211241711606,0.6020599913279624,0,1,-2.9,92.201,-31.4,0.879,5076.2,yes,False,False,False,False,True,False,False,False,False,False,True,False,False,False
45.0,3,1,0,6,1,2.225309281725863,0.6020599913279624,0,0,1.4,94.465,-41.8,4.96,5228.1,no,True,False,False,False,False,False,False,False,False,False,True,False,True,False
31.0,6,1,1,6,1,1.9294189257142926,0.47712125471966244,0,1,-2.9,92.963,-40.8,1.266,5076.2,no,False,False,False,False,False,False,False,False,True,False,True,False,False,False
46.0,3,0,0,5,1,2.4653828514484184,0.6020599913279624,0,0,1.1,93.994,-36.4,4.857,5191.0,no,False,False,False,False,False,True,False,False,False,False,True,False,False,True
45.0,5,1,0,6,2,2.2430380486862944,0.6020599913279624,0,0,1.4,94.465,-41.8,4.961,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
44.0,5,1,0,5,1,2.7730546933642626,0.7781512503836436,0,0,1.1,93.994,-36.4,4.857,5191.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
32.0,5,1,1,7,4,2.0453229787866576,0.6989700043360189,0,0,1.4,93.918,-42.7,4.968,5228.1,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False
50.0,6,0,1,8,2,2.571708831808688,0.47712125471966244,1,1,-1.7,94.027,-38.3,0.904,4991.6,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38.0,4,1,0,8,1,2.6757783416740852,0.6020599913279624,1,1,-2.9,92.201,-31.4,0.821,5076.2,yes,False,False,False,False,False,False,False,False,True,False,True,False,True,False
30.0,6,0,1,6,5,2.3010299956639813,0.47712125471966244,1,1,-2.9,92.963,-40.8,1.268,5076.2,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True
46.0,6,1,1,7,5,2.534026106056135,0.6989700043360189,0,0,-1.7,94.215,-40.3,0.822,4991.6,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
27.0,6,1,1,8,3,2.6334684555795866,0.6020599913279624,0,0,-2.9,92.201,-31.4,0.879,5076.2,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35.0,6,0,0,6,4,2.2095150145426308,0.47712125471966244,0,0,1.4,94.465,-41.8,4.961,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
38.0,5,0,1,3,2,2.0791812460476247,0.8450980400142568,0,0,-1.8,92.843,-50.0,1.687,5099.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.0,6,1,1,5,4,1.9731278535996986,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.327,5099.1,no,False,False,False,True,False,False,False,False,False,False,True,False,False,False
39.0,6,1,1,5,5,2.9232440186302764,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.25,5099.1,yes,False,False,False,True,False,False,False,False,False,False,True,False,False,False
37.0,6,0,1,11,2,2.73559889969818,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.153,5195.8,yes,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.0,1,1,1,4,2,2.4456042032735974,0.7781512503836436,1,1,-1.8,93.749,-34.6,0.644,5008.7,yes,False,False,False,False,False,False,False,True,False,False,False,True,False,True
39.0,6,1,0,6,2,2.093421685162235,0.8450980400142568,0,0,1.4,94.465,-41.8,4.864,5228.1,no,False,False,False,False,False,True,False,False,False,False,True,False,False,False
42.0,3,0,0,6,1,2.7972675408307164,0.47712125471966244,0,0,1.4,94.465,-41.8,4.961,5228.1,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False
30.0,6,0,1,11,5,2.346352974450639,0.47712125471966244,0,0,-0.1,93.444,-41.8,4.021,5195.8,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
37.0,6,0,1,8,3,2.3541084391474008,0.6020599913279624,0,0,-2.9,92.201,-31.4,0.854,5076.2,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
29.0,5,1,1,9,2,2.03342375548695,0.6020599913279624,1,1,-3.4,92.379,-29.8,0.77,5017.5,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34.0,6,1,1,8,4,2.7218106152125467,0.47712125471966244,0,0,1.4,93.444,-36.1,4.968,5228.1,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,True
82.0,1,0,0,9,2,2.4471580313422194,0.6989700043360189,1,1,-1.1,94.199,-37.5,0.877,4963.6,yes,False,False,True,False,False,False,False,False,False,False,True,False,False,False
40.0,5,1,0,5,4,2.582063362911709,0.9542425094393249,0,0,1.1,93.994,-36.4,4.86,5191.0,no,False,False,False,False,False,False,True,False,False,False,False,True,False,False
35.0,3,1,1,5,3,2.093421685162235,0.6020599913279624,0,0,-1.8,92.893,-46.2,1.27,5099.1,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False
46.0,4,1,1,8,4,2.3909351071033793,0.6020599913279624,0,1,-1.7,94.027,-38.3,0.904,4991.6,yes,False,False,False,False,False,False,False,False,True,False,True,False,False,False
53.0,1,1,1,7,3,2.2695129442179165,0.47712125471966244,0,0,1.4,93.918,-42.7,4.962,5228.1,no,False,False,False,False,False,False,True,False,False,False,False,False,False,False
44.0,5,1,1,8,4,2.45484486000851,0.47712125471966244,0,0,-2.9,92.201,-31.4,0.873,5076.2,no,False,False,False,False,False,False,False,False,False,True,True,False,False,False
37.0,4,0,1,8,3,2.1986570869544226,0.6989700043360189,1,1,-2.9,92.201,-31.4,0.884,5076.2,yes,False,False,False,False,False,False,False,False,True,False,True,False,False,False
46.0,3,1,1,11,4,2.1789769472931693,0.6989700043360189,0,0,-0.1,93.2,-42.0,4.076,5195.8,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
33.0,5,0,1,5,1,2.7788744720027396,0.7781512503836436,0,0,-1.8,92.893,-46.2,1.244,5099.1,yes,False,False,False,False,False,False,True,False,False,False,True,False,False,True
46.0,3,1,0,5,5,2.110589710299249,0.6989700043360189,0,0,1.1,93.994,-36.4,4.855,5191.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True
28.0,3,1,0,5,2,2.2576785748691846,0.47712125471966244,0,0,1.1,93.994,-36.4,4.857,5191.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
36.0,6,1,1,5,1,2.401400540781544,0.7781512503836436,0,0,-1.8,92.893,-46.2,1.354,5099.1,yes,False,False,False,False,False,False,False,False,False,True,False,True,False,False
55.0,5,1,1,10,4,2.6283889300503116,0.6020599913279624,1,1,-3.4,92.431,-26.9,0.722,5017.5,yes,False,False,False,False,True,False,False,False,False,False,True,False,False,False
36.0,6,0,1,5,5,2.167317334748176,0.6989700043360189,0,1,-1.8,92.893,-46.2,1.313,5099.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
57.0,1,1,0,5,1,2.4683473304121573,0.47712125471966244,0,0,1.1,93.994,-36.4,4.857,5191.0,no,False,False,True,False,False,False,False,False,False,False,False,False,False,False
45.0,6,1,1,5,4,2.380211241711606,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.327,5099.1,no,False,False,False,True,False,False,False,False,False,False,True,False,False,False
64.0,4,1,1,4,3,1.8195439355418688,0.6020599913279624,0,0,-1.8,93.075,-47.1,1.445,5099.1,no,False,False,False,False,False,False,False,False,True,False,True,False,False,False
35.0,6,0,1,11,1,2.167317334748176,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.191,5195.8,no,False,False,False,True,False,False,False,False,False,False,True,False,False,False
37.0,2,0,0,5,3,2.1931245983544616,0.7781512503836436,0,0,1.1,93.994,-36.4,4.858,5191.0,no,False,False,False,False,False,False,True,False,False,False,True,False,False,False
28.0,2,0,0,6,3,3.025715383901341,0.8450980400142568,0,0,1.4,94.465,-41.8,4.962,5228.1,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
30.0,5,0,0,5,3,2.935003151453655,0.6020599913279624,0,0,1.1,93.994,-36.4,4.858,5191.0,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
52.0,6,1,1,6,1,2.509202522331103,0.47712125471966244,1,1,-2.9,92.963,-40.8,1.26,5076.2,yes,False,False,False,False,False,True,False,False,False,False,True,False,False,False
46.0,5,0,0,5,2,2.155336037465062,0.47712125471966244,0,0,1.1,93.994,-36.4,4.856,5191.0,no,False,False,True,False,False,False,False,False,False,False,True,False,False,False
32.0,6,1,1,7,5,3.295347148333618,0.6020599913279624,0,0,1.4,93.918,-42.7,4.963,5228.1,yes,False,False,False,False,False,False,False,False,True,False,True,False,False,True
48.0,2,1,1,8,5,2.12057393120585,0.47712125471966244,0,0,1.4,93.444,-36.1,4.963,5228.1,no,False,False,False,False,False,False,True,False,False,False,True,False,False,False
47.0,5,0,0,11,5,2.2528530309798933,0.8450980400142568,0,0,-0.1,93.2,-42.0,4.021,5195.8,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
